CardId	Year	Conference	tweetFiltrado
10003	2009	0	happening;nowunsc;meeting;ukraine;update;unocha;unicef;horrible;impact;russia;war;innocent;child;deliver;statement;behalf;baltic;country;watch;liveunwebtv;youtube
10004	2005	0	chuguivsky;district;drone;shot;ukraine;poland;breakingnews;breaking;war;ukrainewar;polska
10005	2012	0	5;9;political;proxy;moldova;serious;investigation;prorus;socialist;dodon;handled;svr;general;organized;vday;demonstration;wearing;prohibited;st;george;ribbon;symbol;war;ukraine;read;dioniscenusa
10006	2021	0	grain;stolen;ukraine;transported;cargo;ship;syria;ukrainian;defense;ministry;main;intelligence;directorate;announced;tuesday;;syria;israel;mostshared
10007	2007	2	life;life;react;ukraine;luna;biden;beijing;covid;china;bitcoin
10008	2008	3	czech;republic;dukovany;nuclear;power;plant;expected;secure;fuel;supply;company;russia;tvel;chairwoman;state;office;nuclear;safety;imagine;dependent;supplier;future
10009	2016	0	breaking;ukraine;ukraine;;video;aftermath;attack;scene;odesa;evening;breakingnews;odesa;ukrainewar;ucrania;ucraina;guerra;guerre
10010	2000	8	europe;continue;buying;gaz;pay;rouble;sanction;economy
10011	2021	0	dan;crenshaw;john;mccain;mitch;mcconnels;ukrainerussia;ukrainerussianwar
10012	2005	0	liberating;popasnaya;troop;lugansk;people;republic;lpr;lnr;continue;offensive;southerly;direction;lysychansk;cutting;fascist;ukrainian;fighter;supply;route;leaving;room;maneuver
10013	2002	0	nikosdendias;iamkostast;swap;admit;finlandnato;swedennato;ditch;turkeyoutofnato;military;doctrine;geared;defence;buddy;putin;bird;feather;flock
10014	2023	0	commercial;drone;bomber;cooking;mbt;t14;ukraine;ukrainerussianwar
10015	2002	6	finland;announced;joining;nato;finland;share;1300;boundary;sweden;suit;unprecedented;finland;neutral;militarily;aligned;decade;cold;war;sweden;200;year
10016	2019	0	ukrainian;army;ready;battle;ukrainewar;ukraine;ukraina
10017	2008	0	p7;russiarussian;sized;huge;ammunition;weaponry;ukraine;mercenary;frontline;niuyork;horlvika;belongs;sweden;nato;ukusa;nlaw;stinger;m72;law;;uk;ll;finish;slavic;ppl;tsw;making;idiot
10018	2011	0	putin;initiated;brutal;war;ukraine;ostensibly;nato;expansion;war;nato;set;member;russia;border;nato;double;length;naturally;kremlin;threatens;retaliation;
10019	2021	0	authority;usnato;seizing;asset;national;ukraine
10020	2018	0	force;delivered;humanitarian;aid;package;victory;day;village;hatla;eastern;deirezzor;province;syria;syrianarmy
10021	2012	4	victoryday2022
10022	2013	0	special;painting;operation;pашизм;ruscism;muscovy;pretended;empire;embodies;nature;21st;century;fascism;china;genocide;enthusiast
10023	2010	6	mcdonalds;selling;business;move;leave;completely;32;year
10024	2023	0	sweden;burning;140;000;liter;hour;oil;karlshamn;247;swedishpm;heavy;supplier;assault;ukraine;committed;putin;svpol;sverige;zelenskyyua;ukrainerussianwar;swe;föpol;säkpol;doublestandards;slavaukraini;kyiv
10025	2012	0	amidst;russian;ukraine;war;northkorea;tested;ballistic;missile600kmaltitude;60kmfiring;fm;submarine;escalating;nuclear;war;koreanpeninsula;48hrs;impt;world;alert;eu;sanction;alinakabayeva;;victory;march;9
10026	2008	0	civilian;internally;displaced;ukraine;began;invasion;24;february;2022;fled;home;stayed;wartorn;country;stoprussianaggression;stoprussianow;stopputinnow
10027	2017	0	comprehensive;thread;summarising;option;ukraine;fear;expressed;retaking;donbas;crimea;;case;undeclared;war;2014;broke;borisjohnson;zelenskyyua;vonderleyen
10028	2008	0	pipe;factory;fire;sverdlovsk;video;pipefactoryfire;sverdlovsk;russiaukrainewar;ukrainerussia;ukrainewar
10029	2014	0	zelensky;impossible;unlock;city;mariupol;military;ax;live;ukraine;ukrainewar
10030	2020	1	group;humanrights;lawyer;investigator;called;hague;bring;firstever;cyberwar;crime;charge;russia;dangerous;hacker;infosec;cybersecurity;hacking;cyberattacks
10031	2017	0	owning;putin;sanctioning;bankrupting;bidenworstpresidentever;legacy
10032	2009	0	abandoned;ukrainian;trench;lyman;liman;ukrainian;army;hurriedly;fled;approaching;army;ukrainewar;turkey;france;europe;azov;romania;poland;ukraine;china;putin
10033	2005	6	president;niinistö;asked;reaction;talk;security;awake;time;nato;finland;natomembership
10034	2019	0	united;state;sunday;announced;sanction;27;manager;russia;gazprombank;main;channel;european;union;eu;member;state;buy;gas
10035	2002	4	exists;continuity;imperial;soviet;regime;ideological;political;identity;prewar;france;vichy;regime;essay
10036	2003	2	thing;conflict;expose;rampant;racism;fascism;permeates;european;mainstream;ideology
10037	2016	8	sanction;bshow;tf;rupertmurdoch;al;allowed;business;usor;matter
10038	2017	0	live;premiere;edward;griffin;interview;ricetvx;join;stream;link;crypto;nft;nfts;bitcoin;greatreset;wef;ukraine;inflation;cbdc
10039	2007	4	ambassador;doused;red;antiwar;protester;poland;ukraine;news
10040	2017	0	macron;wrong;invading;ukraine;continues;wrong;attempt;appease;putin;wake;jupiter
10041	2002	0	summer;2021;;;;moscow;streetphotography;filmphotography;shootfilmnotbullets;bw;blackandwhite;konica;konicahexaraf;hexaraf
10042	2005	5	satellite;imagery;yesterday;12;persists;keep;presence;snakeisland;lsts;vicinity;island;yesterday;appear;unloaded;vehicle;sa15;ad;system;vsevolodbobrov;russiannavy
10043	2000	0	eternally;effort;aiming;restoration;soviet;union;;hungary;president;katalin;novak;condemned;russia;invasion;ukraine;inauguration;ceremony;;unitewithukraine
10044	2012	0	usa;speculation;logical;landlock;ukraine;capturing;odesa;join;transnistria;putin;determined;war;donbas;transnistria;intelligence;chief;timesofindia
10045	2012	0	soldier;227th;territorial;defense;battalion;liberated;village;invader;chuguiv;district;kharkiv;region;village;verkhnii;saltiv;zamulivka;bairak;rubizhne;liberated;ukraine;ukrainerussianwar;armukraine
10046	2011	0	geesungee;abc;foxnews;elonmusk;twitter;latstetter;capatosta122;nancyhweaver1;rjohnston815;drlearnalot;k4justice;mackyson;johnbrumjo;jeremyward33;72michiganpapa;drkwarlord;shellyrkirchoff;liberalhdwoman;legal;crime;propaganda;news;mind;control;;country;bad;ukraine;worst;2;proxy;war;taiwan;china;;ukraine;ignoring;crime;humanity
10047	2007	0	russianturkish;force;conduct;98th;joint;military;patrol;syria;autonomous;administrationheld;western;countryside;kobani;aanes;turkey
10048	2010	2	mcdonalds;decided;lose;money;piss;investor;reason;virtue;signal;virtuous;left
10049	2003	4	video;military;vehicle;head;red;square;moscow;celebrates;1945;victory;nazi;germany;military;watch;live;;victoryparade;russianarmy;putin;russiaukraineconflict;livestream
10050	2017	0	brave;man;badiucaos;work;artistic;genius;voice;magnified;world;china;ukraine
10051	2008	8	changed;mind;ban;transportation;oil;longer;included;sixth;package;eu;sanction
10052	2000	0	video;ukraine;army;putin;regime;terrorist;equipment;destroyed
10053	2017	0	demeryuk;good;hopefully;resident;belgorod;feel;001;unease;anxiety;sight;sound;missile;dropping;ukrainian;felt;70;day;slavaukraïni
10054	2007	6	16;condemned;finland;sweden;decision;join;nato;military;alliance;moscow;step;retaliation
10055	2002	0	victoryday;congratulation;people;day;victory;nazi;germany;vietnam;glory;vietnam;loverussia;istandwithrussia;istandwithrussians;istandwithdprandlpr
10056	2010	0	iriglobal;president;dctwinings;analysis;public;opinion;polling;ukraine;indepth;view;inside;ukraine;wsjopinion;world;determination;ukrainian;people;win;war
10057	2006	0	kristinaa1994;terrific;azovstal;;mayor;nikolaev;begun;procedure;evacuate;city;reason;unknown;ambulyanov;dagnytaggart369;sorryabernein;geromanat;baronichitas;winning;ukrainerussianwar;ukrainerussiawar;ukraineunderattaсk;war;rf;dpr
10058	2021	0	10;big;man;biden;china;ukraine
10059	2000	0	juda;germany;75;day;written;germany;stand;germany;absolutely;ukraine;germany;lie;place;medium;post;trick;word;send;planning
10060	2002	4	live;victoryday;victoryparade;wwii;moscow;;superiority
10061	2001	0	deploys;additional;artillery;unit;border;area;bryansk;region;chernihiv;region;;general;staff;armed;force;ukraine
10062	2010	7	reportedly;deporting;ukrainian;ukraineheld;part;luhansk;oblast;russianheld;zone;assault;popasna
10063	2005	0	translated;empire;colonise;wipe;ukraine;map;upset;f££k;wanted;syria;word;ukraine;syria;peace
10064	2012	0	ukraine;lpr;force;captured;drobysheve;village;lyman;surrounded;three;side;village;novoselivka;rf;force;map;637
10065	2010	0	alina;kabaeva;global;sport;star;myth;pravda;ukraine
10066	2010	0	;finnish;air;force;swastika;swastika;official;flag;june;2020;wore;street;occasion;holiday;nazi;finland
10067	2011	0	hungarian;parliament;reelected;viktor;orban;prime;minister;hungary;;ukrainewar;;;ukraine;
10068	2017	0	227th;battalion;127th;troop;brigade;reached;border;state;border;ukraine;today;kharkiv;region;moment;installation;boundary;pillar;report;president;ukraine;video;ukrainerussiawar;putin
10069	2010	6	finland;accession;nato;military;alliance;threat;move;contribute;security;kremlin;spokesman;dmitrypeskov;thursday;medium;report
10070	2000	0	people;europe;oppose;soviet;union;china;forget;effort;project;153;unconditional;technical;assistance;assistance;people;republic;china;exist;world;power;ussr
10071	2008	0	reportedly;refusing;body;soldier;killed;fighting;ukraine;corps;piling;refrigerated;train;car;ukrainian;capital
10072	2011	8	russiaeurope;struggle;corner;north;african;oil;intensifies;lavrov;visit;algeria;read
10073	2012	0	ukrainian;perceive;russia;victoryday;parade;2022;ahem;exactly;subtle
10074	2006	0	air;raid;alert;siren;town;city;dnipro;;zaporizhya;region;asked;cover;stay;sheltered;till;clear;sound;ukraine;putin
10075	2010	5	nuclearthreat;threatens;satan2;hypersonic;nuclear;missile;strike;britain;whilst;aware;outcome;view;respond;term;ukrainian;snake;island;sick;bully;incompetent;fool
10076	2009	0	attended;webinar;russia;invasion;ukraine;potential;diplomacy;time;war;jointly;organized;center;peace;study;cps;south;asian;institute;policy;governance;sipg;ukrainerussianwar;
10077	2005	0	reuters;ap;confirm;italy;thwarted;multiple;hacker;attack;eurovision;feed;tuesday;yesterday;final;ukraine
10078	2016	0	10;bus;mariupol;resident;arrived;ukrainiancontrolled;territory;173;people;managed;rescued;azovstal;mariupol;;mariupol;city;council;ukraine;poland;breakingnews;breaking;war;ukrainewar;polska
10079	2017	7	lead;aquatic;warfare;t22;slon;слон;tank;variant;t14;armada;spotted;ukraine;dmitry;peskov;mass;grave;tank;siverskyi;donets;ruse;small;master;plan;actual;crossing;underwater
10080	2012	0	assessment;knowledge;coordination;mako
10081	2008	0	mblaszczak;deterring;main;challenge;facing;country;free;world;effective;strengthen;nato;eastern;flank
10082	2004	0	dozen;people;died;destroyed;house;ruined;apartment;ruined;life;borodyanka;kyiv;region;liberated;occupation;heals;terrible;wound;source;youtube;channel;хащі;ukraine;russianukrainianwar;standwithukraine
10083	2005	0	sampp500;justified;pessimism;stockmarket;twitter;spx;bearmarket;ukraine;chinalockdown;china;inflation;supplychain
10084	2019	0	win;nato;criminal;wonder;dog;kneel;front;protection;kosovo;serbia;long;live;serbia;brother;serbia;ukraine
10085	2016	0	stoprussianaggression;way;russia;diplomat;spurned;europe;capital;russianlosses;putinhitler;stopputinnow;putinswarcrimes;sanctionrussia;ukrainewar;russianwarcrimes;russiaukrainewar;russian;putinisawarcriminal;putin;ukraine
10086	2007	6	iskanders;moving;border;finland;intention;apply;nato;membership
10087	2017	0	himalaya;london;club;uk;gettr;;victory;day;ukraine;left;won;win;ukraine
10088	2011	0	potus;hosting;asean;leader;usaseansummit;today;tomorrow;final;communique;;include;word
10089	2009	0	mariupol;official;claim;dropped;phosphorus;bomb;azovstal;steel;plant;sunday;ukrainian;medium;ukrinform;reported;verifiable;side
10090	2001	6	making;big;deal;nato;member;;finland;sweden
10091	2011	8	g7;leader;pledge;economic;isolation;oott
10092	2002	0	slavaukraini;anonymous;hackersagainstputin;ukraine;ukrainerussianwar;russiaukrainewar;slavaukraine;istandwithukraine;putin;fckptn;hacker;hijack;tv;country;blood;hand;ukraine;war;nypost
10093	2001	0	nuclear;submarine;ocean;;source;ministry;defense;ukraine;war
10094	2015	0	military;buries;dead;armed;force;ukraine;body;left;kyiv;torn;piece;stray;animal;ukraine;ukrainerussianwar;ukrainewar;nato;usa;selenskyj;england;gb;germany
10095	2020	0	question;heard;allocation;ten;billion;dollar;ukraine;;state;slum;third;world;nato;ukrainian;ukrainerussianwar;russiaukraine;mariupol;ukraina;روسيا
10096	2011	0	suspended;electricity;supply;finland;finland;imported;92;twh;terawatts;hour;electricity;2021;roughly;10;annual;demand
10097	2007	0	13;2022;army;reduced;total;26900;soldier;200;plane;putin;ukraine
10098	2017	0	globalistevil;biden;ukraine;wanted;bring;garbage;culture;;succeed;god;bless;president;putin
10099	2003	0	podolyakm;fool;business;issue
10100	2001	0	olgatokariuk;neighbourkx;sadly;putin;going;enraged;result;result;clear;people;europe;stand;ukraine;wake;fake;rational;putin;pushing;trust;thing;decade;repair
10101	2009	8	bloomberg;russia;energy;ban;worsen;uk;inflation;chief;economist;bank;england;complete;ban;russia;energy;push;uk;inflation;higher;40year;record;boe;inflation;reach;102;october;highest;level;1982
10102	2012	0	s300;battery;engaged;israeli;fighter;jet;previous;airstrikes;syria
10103	2001	0	democrat;support;biden;administration;measure;6;suggests;democrat;lose;upcoming;congressional;election;fall;ukraine;lose;financial;aid
10104	2009	0	day;ago;news;started;spreading;kateryna;birdie;azovstal;died;alive;video;star;burn;live;forever;english;subtitle;video;courtesy;defenceu;mariupol;ukraine;usa;ukrainian;putin
10105	2008	0	hatedetectors;bsbommai;jnanendraaraga;context;attack;lawyer;sangeethashikkeri;house;police;assault;clearly;driving;factor;people;criticising;bystander;1st
10106	2000	0	isr;flight;gny4540;gaf;p3;orion;reg;6004;3f6004;jake11;usaf;rc135w;rivet;joint;reg;624130;ae01d1;brio68;army;cl650;artemis;reg;n488cr;a60693;forte12;usaf;rq4b;global;hawk;reg;112046;ae5421;uavgh000;nato;rq4d;phoenix;reg;mmavsa0018;33fd45;ukraine
10107	2011	0	skyscraper;capital;caught;fire;monday;incident;country;week;bitter;firefight;underway;ukraine;ukrainerussianwar;moscow
10108	2012	4	central;celebration;started;hmeimim;base;occasion;77th;anniversary;victory;people;great;patriotic;war;nazism;syria
10109	2010	0	loose;lip;leak;boastful;bragging;win;war;;bad;american;habit;ukraine;america;thouseopinions;leak;medium;politics;war;nytimes
10110	2005	0	traditional;amusement;great;power;wonder;absorb;craving;filth;swill;mother;milk;ukraine;poland;breakingnews;breaking;war;ukrainewar;polska
10111	2013	2	infocomam;true;agenda;salvation;homeland;collapse;armenia;statehood;favor;union;state;achieve;chaos;csto;intervene;preserve;stability;armenia;statehood;collapse;զարթնիրլաո
10112	2010	0	aftermath;putin;regime;terrorist;shelling;mykolayiv;overnight;ukraine
10113	2021	0	ukraine;deliberately;closed;gas;pipeline;brings;gas;europe;closed;blackmail;force;european;country;helping;war;shameful;blackmail;aid
10114	2018	0	moment;captured;soldier;worth;girl;kherson;ukraine;ukraine;nato;putin;ukrainerussiawar;russiaukrainewar
10115	2009	4	duffelblog;scoop;ukrainian;farmer;entire;victory;day;parade;victoryday;putinsfolly
10116	2000	8	eu;ban;oil;expected;inflate;oil;price;increasing;moscow;oil;revenue;eu;news;oil;whispereyenews;ban;import;crude;proposed;eu;authority;raise;moscow;oil;revenue
10117	2002	0	kuzimia;fainted;90;day;election;kenya;kwanza;kingi;sonko;matunda;university;michigan;gideon;moi;luhyas;assmio;omanyala
10118	2011	0	rally;turin;italy;support
10119	2017	2	ability;observe;evaluating;highest;form;intelligence;jiddu;krishnamurti;bitcoin;ukraine;america;pinetwork;ohmnanon;giorgio;covid19;eurovision
10120	2002	0	25;hungarian;defending;attacking;ukraine;;launching;war;72;answered;question;support;sanction;meant;pay;energy;cost
10121	2015	0	whyhow;sweden;strengthen;nato;alliance;gatestoneinst;armukrainenow;standwithukraine;nato;russiainvadedukraine;stoprussianaggression;ukraine;ukrainekrieg;ukraineunderattack;ukrainewar;slavaukraini
10122	2014	4	brotherwarfare;middle;east;strive;nation;religion;culture;striving;ideal;priderussia;jew;muslim;christian;mark
10123	2005	6	turkey;nato;concerning;finalnd;sweden;joining;nato;middle;ground;turkey;denied;intention;block;sweden;finland;joining;nato;despite;earlier;report;nation;watch;croatia
10124	2005	6	„there;crucial;moment;december;putin;allow;finland;join;nato;;tell;prof;teivoteivainen;university;helsinki;tune;full;interview;today;8;pm;cet;news
10125	2010	0	sjrcdude;rosemalerinus;sashaustinovaua;christopherjm;child;mother;grandmother;murdered;putin;odesa;russia;rocket;ukraine;closethesky;randpaul;playing;game;ukrainian;life
10126	2008	0	toplevel;kremlin;document;planned;forcible;deportation;2;ukrainian;launch;invasion;1310;soviet;style;transit;centre;putin;stalinist;deportation;plan;2million;ukrainian;mailonline
10127	2007	0	sneak;peek;book;russia;golden;ring;city;course;finished;second;chapter;stay;tuned;ussr;history
10128	2009	0	letting;brainwash;kid;canada;usa;covid;covid19;trudeautyranny;bitcoin;jkenney;ezralevant;theofleury14;maximebernier;albertaleonidas;paulmitchellab;paulhinmanwipa;colinkorol;markfriesen08;tomtsec
10129	2008	8	blog;post;jarosław;pietras;europe;ally;undertake;effort;affect;global;market;push;energy;price;decline;contribute;effectiveness;sanction;imposed;standwithukraine
10130	2001	0	eu;top;diplomat;borrell;fighting;defending;ukraine;defending;ukraine;defend;international;order;based;rule;law;jungle
10131	2002	0	breaking;news;moscowadministered;kherson;included;uk;kherson;uk;ukraine
10132	2017	0	europe;fight;nazism;;georgiy;muradov;permanent;representative;crimea;ukrainewar;russianukrainianwar;ukrainerussianwar;ukraine;usa;azovstal;azov
10133	2005	0	ukraine;war;opportunity;demagogue;destroy;freedom;;domestic;measure;western;government;pursued;breathtaking
10134	2005	0	ukraine;rally;woman;;complain;husband;thrown;front;preparation;ammunition;cannon;fodder;ukraine;ukrainerussianwar;ukrainewar;nato;usa;selenskyj;england;gb;germany
10135	2007	0	hungary;budapest;push;nuclear;reactor;foreign;minister;meet;bos;russia;rosatom;discus;€125;billion;project
10136	2012	0	kharkiv;region;russianz;shelling;armed;force;ukraine
10137	2006	0	russian;century;west;maintain;business;usual
10138	2002	0	aftermath;putin;regime;terrorist;shelling;northern;saltivka;district;kharkiv;ukraine
10139	2017	0	nazi;ukraine;people;stupid
10140	2017	0	lpr;force;managed;break;defense;defense;center;privolye;fight;continues;inside;perimeter;ukrainewar;russianukrainianwar;ukrainerussianwar;ukraine;usa;azovstal;azov
10141	2000	0	wanted;samryder;win;spaceman;glad;ukraine;won;stefania;kalushorchestra;sobotage;vote;fuckin;knobheads;brainless;cunt
10142	2009	7	map;showing;chechen;chechenia;huge;advantage;severodonetsk;clash;north;rubizhne;south;borivske;gtgt;luhansk;lpr;fighting;tensely;fight;ukrainerussiawarukraine;map;donbas;donets;river
10143	2000	0	ukraine;civil;war;operation;harsh;day;ukraine;donbas;capture;popasnaya;repels;attack;snake;island;youtube
10144	2005	0	leader;aware;happening;world;war;west;losing;grasp;fight;true;people;china;move;attacked;syria;bombed;daily
10145	2012	0	water;air;border;;detrimental;long;term;environmental;effect;russia;ongoing;war;ukraine;concern;join;force;supportmitigating;huge;environmental;economic;consequence;war;osce;iglihasani;euosce
10146	2005	6	seek;clinch;alliance;wake;westimplemented;sanction;centralasia;blatant;historically;relevant;ally;moscow;ground;lost;china;oldnew;silkroad;report;⁦newint⁩;tajikistan
10147	2006	0	sweden;finland;plan;join;nato;symbol;major;shakeup;european;security;order;;pmpmagtoday;ukrainewar;europe;putin
10148	2012	0	gbnews;people;talking;president;vladimir;putin;dangerous;man;hello;side;story;side;hearing;ukraine;money;justsaying
10149	2015	8	deitaone;wait;realise;unitedstates;lost;economically;;confiscate;yacht;property;impose;sanction;currency;stronger;weak;inflation
10150	2020	0	finland;poised;nato;membership;ukraine;war;crimp;gas;conflict;ukraine
10151	2021	2	brotherhood;ideal;better;understood;example;precept;kashmir;kashmiriyat;srinagar;wednesdayvibe;azadikaamritmahotsav;kashmirrejectterror;indianarmy;eurovision;eurovision2022;esc2022;ranboospace;teenmom2;skeemsaam;asitwas;cryptocurrency;art
10152	2012	0	tos1a;work;ukrainian;fortified;area;krasny;liman;ukraine;ukrainewar
10153	2020	0	gas;transmission;system;operator;ukraine;gstou;accused;interrupting;gas;transit;ukraine;consumer;ukraine;europe;action;occupier;led;interruption;gas;transit
10154	2011	0	president;prime;minister;finland;country;application;nato;kremlin;declares;europe;stable;secure;country;fit;parametres;losing;chance;remain;bully
10155	2011	0	volenteers;working;hard;undermine;infrastructure;ukraine;ukraineunderattaсk
10156	2006	5	rusembindia;april;2000;president;vladimirputin;wear;navy;officer;uniform;watching;tactical;exercise;russia;northern;fleet;barentsevo;sea;greatest;hero;century;glory;kremlinrussiae;glory;victory77;victoryday;istandwithputin
10157	2012	0	angieskys;sanction;helped;win;war
10158	2011	0	stop;electricity;findland;nonpayment
10159	2005	8	japan;decide;oil;embargo;timing;weighing;actual;condition;oott
10160	2015	6	embassyofrussia;ambulyanov;mfarussia;pmsimferopol;midkaliningrad;rusartculture;russcultureclub;cultureofrussia;russianculture;rusconscapetown;rusembno;hey;sweden;green;light;reclaim;nyenschantz;swedish;territory
10161	2010	0	spookinfo;perm;mile;ukraine;border
10162	2009	0	humanist;international;unequivocally;condemns;unprovoked;illegal;invasion;ukraine;caused;escalating;humanitarian;crisis;gross;systematic;human;right;abuse;;read
10163	2017	0	‼russian;alligator;strike;ukrainian;position;crew;ka52;attack;reconnaissance;helicopter;aerospace;force;destroy;stronghold;command;post;armored;vehicle;armed;force;ukraine;russianarmy;ukrainewar;naziukraine
10164	2012	0	interactive;timeline;daily;uk;defence;intelligence;defencehq;ukraine;map;war;start;9;update;osint
10165	2007	0	ukraine;intl;community;step;support;national;investigation;alleged;war;crime;crime;humanity;context;russia;armed;attack;investigator;work;–un;expert;morris;tidballbinz
10166	2023	8	germany;france;supplying;arm;month;ago;funding;murder;ukrainian;woman;child;gas;oil;purchase;60;dead;body;add;slate
10167	2020	0	security;europe;hand;european;china;working;promote;peace;defuse;tension;relevant;party;support;ukraine;realizing;peace;negotiation
10168	2011	0	ukraine;army;close;total;collapse;donbas;chechen;soldier;2;corpus;lpr;army;town;town;nazi;loses;200;today;ukraine
10169	2016	2	photo;twitter;reportedly;general;mobilization;notice;pretty;reserved;modified;true;day
10170	2007	0	defencehq;assessment;note;russia;resupply;vessel;minimum;protection;western;blackseaefforts;augment;force;zmiinyi;island;offer;ukraine;opportunity;engage;troop;attrit;materiel
10171	2015	0	aim;prolong;ukrainewar;conducting;attrition;strategy;achieve;political;goal;ukraine;unitedstates
10172	2015	0	rusembusa;mfarussia;kremlinrussiae;statedept;usaporusski;washtimes;nytimes;thehill;wsj;foreignaffairs;driver;russophobia;atrocity;happening;ukraine;bombing;killing;thousand;civilian;hundred;child;russiansoldiers;raping;woman;young;girl;achievement;russophobia;united;nato;europe;played
10173	2007	0	call;crazy;warned;propagandized;support;war;call;crazy;support;war;caitoz
10174	2004	9	donetsk;regional;administration;10;town;region;shelled;putin;regime;terrorist;overnight;today;murdering;6;civilian;12;people;injured;36;home;damaged;ukraine
10175	2008	0	delighted;share;video;cspcdc;conversation;drjademcglynn;benhnoble;russia;politics;propaganda;memory;apology;dr;noble;associate;professor;lecturer;tune;great;insight;ignore;witterings
10176	2000	0	ukraine;;zelensky;acuses;nazi;attrocities
10177	2014	0	director;national;intelligence;avrilhaines;painted;grim;uncertain;picture;phase;putin;twomonthold;invasion;told;senate;armed;service;committee;sign;ukraine;ukrainerussiawar;putin
10178	2017	0	bludgeoned;butchered;syrian;rebel;submission;tactic;worked;ukraine;standwithukraine
10179	2009	0	breaking;ambassador;vital;keep;mission;open;despite;overly;friendly;tie;amb;johnsullivan;friday;vital;keep;american;diplomatic;mission;open;maintain;professional;engagement
10180	2012	0	today;3pm;est;tune;theculture;blkstarnetwork;talk;prof;dr;gerald;horne;realtor;cassandra;london;buy;rent;docmellymel;forceful;removal;calstatela;visit
10181	2004	0	tweet;landed;perfectly;;sergei;lavrov;west;declared;hybrid;war;resorting;open;robbery;state;piracy;asset;french;car;maker;renault;state;property;thesiriusreport;mfarussia;ukraine;ukrainerussianwar
10182	2020	0	kharkiv;region;ideological;banderaa;canadian;citizen;mercenary;foreign;legion;pavel;karbovnik;denazified;ukraine;nato;putin;canada;nazi;ukrainerussiawar;russiaukrainewar
10183	2020	0	sporting;ukraine;flag;edification;ukraineonfire;;backstory;stephencohen;;watched;video;ukrainerussiawar;ukraine
10184	2009	0	incisive;thread;history;future;
10185	2009	0	ukraine;badly;question;badly;point
10186	2003	0	1;dear;freaking;russia;electricity;export;cut;visavis;finland;consider;fact;relax;grab;beer
10187	2015	0	usaindependent1;country;inside;agree;separate;independent;state;lot;gdp;country;better
10188	2012	8	ban;oil;affect;hungarian;economy;prompting;petrol;price;jump;193;liter;hungary;eu
10189	2017	0	ic;focus;russiaukraine;war;abiyahmedali;ally;preparing;reinvade;tigray;stoptigraygenocide;secblinken
10190	2001	0	blonde;hair;blue;eye;ukraine;;shot;state;israel;galvanised;endorsement;west;irrespective;crime;commits;reality;west;silent;shireenabuaqla
10191	2012	0	led;nazi;monster;called;liberator
10192	2017	8	exceptional;american;losing;confidence;sanction;regime;53;believing;hurt;cost;living;crisis;top;political;issue
10193	2001	0	derekjgrossman;usa;india;ukraine
10194	2017	0	elilake;lendlease;menace;street;listen;commentary;podcast;supremecourt;ukraine;commentarypodcast;roevwade
10195	2008	0	waiting;corridor;azovstal;50;wounded;ukrainian;serviceman;majority;azov;soldier;dpr;trearment;hospital;prison;mariupol
10196	2008	7	ukrainian;force;managed;kick;russian;bilohorivka;pontoon;bridge;destroyed;ukraine
10197	2008	0	stupid;finland;lived;badly;neutrality;decided;official;enemy;play;war;moar;moar;blood;destruction;world;nato;usa;europe;europeanunion
10198	2002	4	mark;victoryday;military;parade;moscow;russiavictoryday;tv9news
10199	2006	0	;mayor;nikolaev;begun;procedure;evacuate;city;reason;unknown;mykolayiv;ukrainerussianwar;ukrainian;ukraine;ukraineunderattaсk;russianwarcrimes;russie;donbas;donbasswar;winning;rf;dpr
10200	2010	0	isr;flight;shuck82;usaf;e3;750556;ae11d6;rrr7243;raf;rc135w;zz664;43c38c;yank02;army;rc12x;8800325;ae515e;nato40;nato;e3;lxn90443;4d03c1;df12;usn;ep3e;160764;ae1d97;nato01;nato;e3;lxn90452;4d03ca;ukraine
10201	2023	0	nato;secretarygeneral;jens;stoltenberg;russia;offensive;donbas;stalled;ukraine;win;war
10202	2006	0	bestagressively;attack;institution;ukraine;ukrainianarmy;politician;supporting;big;picture;pawn;longer;sacrificed;example;ukraine19
10203	2005	0	russia;demographic;abyss;true;price;tag;war;ukraine;russiavsworld;stoprussia;stoprussianow;saveukraine;standwithukraine;russianukrainianwar
10204	2001	0	azovstal;hit;cluster;round;fly;fly;hear;ukrainian;side;kind;banned;incendiary;munition;afu;burn;exactly;half;semyonovka;slavyansk;2014
10205	2007	0	people;europe;send;entire;continent;defacto;state;civil;war;plague;famine;master;washington;corrupt;fascist;kiev;ukraine
10206	2004	6	cut;electricity;gas;finland;impact;20;26;finland;electricity;sweden;denmak;cover;loss;finland;electricity;summer;nuclear;powerplant;testing;ready;3;month
10207	2023	1	interview;bbc;azerbaijani;service;perspective;armenia;;azerbaijan;relation;future;nahiebo;karabakh;conflict;settlement;armenia;azerbaijan;artsakh
10208	2004	0	nytimes;mad;maniac;;century;appears
10209	2015	0	listen;video;loud;sound;headphone;ukraine;soldier;heavy;fire;donbas;front;experience;unbelievable;video;;vote;ukraine;eurovision
10210	2013	0	uk;order;zelensky;peace;negotiation;thejimmydoreshow;ukraine;eu;uk;usa;nato;peace;jimmydore
10211	2006	0	drfarls;agreed;add;point;1;geostrategic;benefit;sweden;finland;advanced;fighting;force;distinguishes;candidate;2;unable
10212	2008	1	crazy;betting;tv;powerful;tool;gotham;zerohedge
